Version,Model,Transmission,Fuel,City,Road,Average
FWD Y AWD 5PTAS 3.5L 6CIL 280HP AUT,2017,AUT,Gasolina,9.39,16.01,11.54
5PTAS 3.5L 6CIL 280HP AUT,2018,AUT,Gasolina,9.39,16.01,11.54
xDrive 35iA 5PTS 3.0L 6CIL 306HP AUT TURBO,2016,AUT,Gasolina,9.35,14.49,12.49
CROSS OVER 5PTS 1.6L 4CIL 154HP AUT TURBO,2011,AUT,Gasolina,9.34,16.66,13.02
2WD 5PTS 3.5L 6CIL 290HP AUT,2011,AUT,Gasolina,9.3,14.8,11.17
2WD 5PTS 3.5L 6CIL 290HP AUT,2012,AUT,Gasolina,9.3,14.8,11.17
WAGON 4X2 5PTS 3.7L 6CIL 273HP AUT,2012,AUT,Gasolina,9.3,14.3,11.04
3.6R AWD 5PTS 3.6L 6CIL 256HP AUT (CVT),2012,CVT,Gasolina,9.3,14.6,11.12
2WD 5PTS 3.5L 6CIL 290HP AUT,2013,AUT,Gasolina,9.3,14.8,11.17
WAGON 4X2 5PTS 3.7L 6CIL 273HP AUT,2014,AUT,Gasolina,9.3,14.4,11.06
NV350 PANEL 4PTS 2.5L 4CIL 127HP MAN DIESEL,2014,MAN,Diesel,9.3,14.3,12.4
WAGON 4X2 5PTS 3.7L 6CIL 273HP AUT,2015,AUT,Gasolina,9.3,14.4,11.06
2WD 5PTS 3.5L 6CIL 290HP AUT,2016,AUT,Gasolina,9.3,14.8,11.17
NV350 PANEL 4PTS 2.5L 4CIL 145HP MAN DIESEL,2015,MAN,Diesel,9.3,14.3,12.4
NV350 PANEL 4PTS 2.5L 4CIL 145HP MAN TURBO DIESEL,2016,MAN,Diesel,9.3,14.3,12.4
NV350 PANEL 4PTS 2.5L 4CIL 145HP MAN TURBO DIESEL,2017,MAN,Diesel,9.3,14.3,12.4
4X4 5PTAS 3.2L 6CIL 271HP AUT,2016,AUT,Gasolina,9.27,14.75,11.13
415 5PTAS 2.1L 4CIL 150HP TURBO MAN DIÉSEL,2018,MAN,Diesel,9.27,11.52,11.5
SPORT 5PTS 3.0L 6CIL 264HP AUT,2013,AUT,Gasolina,9.27,14.39,11.04
AWD 5PTAS 3.6L 6CIL 310HP AUT,2017,AUT,Gasolina,9.27,15.86,11.4
CARGO VAN 5PTAS 2.3L 4CIL 120HP MAN,2016,MAN,Diesel,9.25,10.9,11.26
5PTS 3.0L 6CIL 333HP TIPTRONIC TURBO FSI QUATTRO,2011,TIP,Gasolina,9.23,12.05,11.66
4X4 5PTS 2.3L 4CIL 244HP AUT,2011,AUT,Gasolina,9.2,13.5,10.74
WAGON 4X4 5PTS 2.3L 4CIL 244HP AUT TURBO,2012,AUT,Gasolina,9.2,13.5,10.74
5PTAS 4.4L 8CIL 575HP BITURBO AUT,2017,AUT,Gasolina,9.2,11.1,11.3
SXT 5PTAS 3.6L 6CIL AUT,2016,AUT,Gasolina,9.19,15.3,11.2
LIMITED 4X2 5PTAS 3.6L 6CIL 290HP AUT,2016,AUT,Gasolina,9.19,14.87,11.1
AMG 5PTAS 3.0L 6CIL 367HP BITURBO AUT,2018,AUT,Gasolina,9.17,13.89,12.19
CGI AMG 5PTS 3.5L 6CIL 302HP AUT,2012,AUT,Gasolina,9.17,14.08,10.88
CGI AMG 4MATIC 5PTS 3.5L 6CIL 302HP AUT,2013,AUT,Gasolina,9.17,14.08,10.88
AWD 5PTAS 3.3L 6CIL 290HP AUT,2016,AUT,Gasolina,9.15,14.89,11.07
4WD 5PTAS 3.3L 6CIL 290HP AUT,2017,AUT,Gasolina,9.15,14.89,11.07
4WD 5PTAS 3.3L 6CIL 290HP AUT,2018,AUT,Gasolina,9.15,14.89,11.07
AWD 5PTS 3.0L 6CIL 265HP AUT,2011,AUT,Gasolina,9.14,13.31,10.64
AWD 5PTS 3.6L 6CIL 308HP AUT,2013,AUT,Gasolina,9.14,13.31,10.64
5PTS 3.0L 6CIL 264HP AUT,2011,AUT,Gasolina,9.13,14.52,10.96
AWD 5PTS 3.7L 6CIL 305HP AUT,2011,AUT,Gasolina,9.1,13.5,10.66
AWD 5PTS 3.7L 6CIL 305HP AUT,2012,AUT,Gasolina,9.1,13.5,10.66
AWD 5PTS 3.7L 6CIL 305HP AUT,2013,AUT,Gasolina,9.1,13.5,10.66
FWD 5PTS 3.7L 6CIL 305HP AUT,2013,AUT,Gasolina,9.1,13.5,10.66
AWD 5PTS 3.7L 6CIL 305HP AUT,2016,AUT,Gasolina,9.1,13.5,10.66
SPORT 5PTAS 2.7L 6CIL 315HP AUT TURBO,2016,AUT,Gasolina,9.1,13.5,10.66
SPORT 4X4 5PTAS 2.7L 6CIL 315HP AUT TURBO ECOBOOST,2017,AUT,Gasolina,9.1,13.5,10.66
SPORT 4X4 5PTAS 2.7L 6CIL 315HP ECOBOOST AUT,2018,AUT,Gasolina,9.1,13.5,10.66
WAGON 5PTS 2.4L 4CIL 174HP MAN,2014,MAN,Gasolina,9.09,12.99,10.51
CGI AMG 5PTS 3.5L 6CIL 302HP AUT,2014,AUT,Gasolina,9.09,14.08,10.82
WAGON 5PTS 2.4L 4CIL 128HP MAN,2012,MAN,Gasolina,9.07,13.02,10.5
WAGON 5PTS 2.4L 4CIL 128HP MAN,2013,MAN,Gasolina,9.07,13.02,10.5
SPORT 5PTS 3.0L 6CIL 264HP AUT,2014,AUT,Gasolina,9.04,14.92,10.99
SPORT 5PTS 3.0L 6CIL 264HP AUT,2015,AUT,Gasolina,9.04,14.92,10.99
2WD 5PTS 3.5L 6CIL 269HP AUT,2011,AUT,Gasolina,9.01,13.3,10.54
4WD 5PTS 3.5L 6CIL 269HP AUT,2011,AUT,Gasolina,9.01,13.3,10.54
4X2 5PTS 3.5L 6CIL 269HP AUT,2012,AUT,Gasolina,9.01,13.3,10.54
4X4 5PTS 3.5L 6CIL 269HP AUT,2012,AUT,Gasolina,9.01,13.3,10.54
5PTS 3.8L 6CIL 215HP AUT,2011,AUT,Gasolina,9.01,13.57,10.62
4MATIC 5PTAS 3.0L 6CIL 333HP AUT TURBO,2016,AUT,Gasolina,9.01,13.51,11.95
5PTAS 3.0L 6CIL 333HP TURBO AUT,2018,AUT,Gasolina,9.01,13.51,11.95
5PTAS 3.0L 6CIL 333HP TURBO AUT,2018,AUT,Gasolina,9.01,13.51,11.95
4WD 5PTS 2.3L 4CIL 240HP AUT,2011,AUT,Gasolina,9,13.4,10.56
4WD 5PTS 2.3L 4CIL 240HP AUT TURBO,2012,AUT,Gasolina,9,13.4,10.56
RWD CHASIS 4PTS 2.4L 4CIL 114HP MAN DIESEL,2011,MAN,Diesel,9,12.6,11.67
RWD CHASIS 4PTS 2.4L 4CIL 114HP MAN DIESEL,2012,MAN,Diesel,9,12.6,11.67
5PTS 2.0L 4CIL 115HP MAN,2013,MAN,Gasolina,9,11.4,11.28
NV350 PSAJS 4PTS 2.5L 4CIL 127HP MAN DIESEL,2014,MAN,Diesel,9,13.8,12.03
5PTS 2.0L 4CIL 115HP MAN,2014,MAN,Gasolina,9,11.4,11.28
NV350 PASAJEROS4PTS 2.5L 4CIL 145HP MAN DIESEL,2015,MAN,Diesel,9,13.8,12.03
NV350 PASAJEROS 4PTS 2.5L 4CIL 145HP MAN TURBO DIESEL,2016,MAN,Diesel,9,13.8,12.03
NV350 PASAJEROS 4PTS 2.5L 4CIL 145HP MAN TURBO DIESEL,2017,MAN,Diesel,9,13.8,12.03
FWD 5PTS 3.0L 6CIL 264HP AUT,2011,AUT,Gasolina,8.99,14.69,10.89
2WD 5PTAS 3.5L 6CIL 290HP AUT,2017,AUT,Gasolina,8.97,14.52,10.84
2WD 4PTAS 3.5L 6CIL 290HP AUT,2018,AUT,Gasolina,8.97,14.52,10.84
4X2 5PTS 3.5L 6CIL 265HP CVT,2014,CVT,Gasolina,8.97,12.8,10.37
4X4 5PTS 3.5L 6CIL 265HP CVT,2014,CVT,Gasolina,8.97,12.8,10.37
4X4 5PTS 3.5L 6CIL 265HP CVT,2015,CVT,Gasolina,8.97,12.8,10.37
4X2 5PTS 3.5L 6CIL 265HP CVT,2015,CVT,Gasolina,8.97,12.8,10.37
4X4 5PTS 3.5L 6CIL 265HP CVT,2016,CVT,Gasolina,8.97,12.8,10.37
4X2 5PTS 3.5L 6CIL 265HP CVT,2016,CVT,Gasolina,8.97,12.8,10.37
4X4 5PTAS 3.5L 6CIL 265HP CVT,2017,CVT,Gasolina,8.97,12.8,10.37
4X2 5PTAS 3.5L 6CIL 265HP CVT,2017,CVT,Gasolina,8.97,12.8,10.37
5PTS 3.0L 6CIL 220HP AUT,2011,AUT,Gasolina,8.95,13.29,10.49
5PTS 3.0L 6CIL 220HP AUT,2012,AUT,Gasolina,8.95,13.29,10.49
LIMITED 5PTS 3.0L 6CIL 220HP AUT,2013,AUT,Gasolina,8.95,13.29,10.49
SLT 5PTS 3.6L 6CIL 301HP AUT,2016,AUT,Gasolina,8.93,15.87,11.12
DENALI 5PTS 3.6L 6CIL 301HP AUT,2016,AUT,Gasolina,8.93,15.87,11.12
DENALI FWD 5PTAS 3.6L 6CIL 301HP AUT,2017,AUT,Gasolina,8.93,15.87,12.49
SLT FWD 5PTAS 3.6L 6CIL 301HP AUT,2017,AUT,Gasolina,8.93,15.87,12.49
xDRIVE 35iA 5PTS 3.0L 6CIL 306HP AUT STEPTRONIC,2011,AUT,Gasolina,8.93,13.51,11.89
xDrive 35iA 5PTS 3.0L 6CIL 306HP AUT TURBO,2013,AUT,Gasolina,8.93,13.51,11.89
xDrive 35iA 5PTS 3.0L 6CIL 306HP AUT TURBO,2016,AUT,Gasolina,8.93,13.51,11.89
VAN 5PTS 2.4L 4CIL 174HP MAN,2014,MAN,Gasolina,8.93,12.82,10.34
4X4 5PTAS 2.0L 4CIL 245HP AUT TURBO,2016,AUT,Gasolina,8.93,11.9,11.4
5PTAS 2.0L 4CIL 245HP TURBO AUT,2018,AUT,Gasolina,8.93,11.9,11.4
5PTAS 3.0L 6CIL 367HP TURBO AUT,2018,AUT,Gasolina,8.93,13.7,11.94
xDrive 28iA 5PTS 3.0L 6CIL 258HP AUT,2012,AUT,Gasolina,8.92,14.08,12.04
xDrive 35i 5PTS 3.0L 6CIL 306HP MAN TURBO,2012,MAN,Gasolina,8.92,13.51,11.88
4X4 5PTAS 2.7L 6CIL 335HP AUT,2017,AUT,Gasolina,8.92,14.41,10.76
5PTS 3.6L 6CIL 300HP TIP QUATTRO,2013,TIP,Gasolina,8.91,14.02,10.66
4WD 5PTS 3.5L 6CIL 290HP AUT,2011,AUT,Gasolina,8.9,13.3,10.46
4WD 5PTS 3.5L 6CIL 290HP AUT,2012,AUT,Gasolina,8.9,13.3,10.46
4WD 5PTS 3.5L 6CIL 290HP AUT,2013,AUT,Gasolina,8.9,13.3,10.46
4WD 5PTS 3.5L 6CIL 290HP AUT,2016,AUT,Gasolina,8.9,13.3,10.46
S 5PTAS 3.6L 6CIL 420HP BITURBO TIP TRACCION INTEGRAL,2016,TIPT,Gasolina,8.9,13.7,10.57
S 5PTAS 3.6L 6CIL 420HP BITURBO TIP TRACCION INTEGRAL,2017,TIPT,Gasolina,8.9,13.7,10.57
xDRIVE 35iA 4X4 5PTAS 3.0L 6CIL 306HP TURBO AUT,2017,AUT,Gasolina,8.9,13.5,11.86
xDRIVE 35iA 5PTAS 3.0L 6CIL 306HP TURBO AUT,2017,AUT,Gasolina,8.9,14.5,12.13
xDRIVE 35iA 5PTAS 3.0L 6CIL 306HP TURBO AUT,2017,AUT,Gasolina,8.9,14.5,12.13
VAN 5PTS 2.4L 4CIL 128HP MAN,2012,MAN,Gasolina,8.87,12.79,10.29
VAN 5PTS 2.4L 4CIL 128HP MAN,2013,MAN,Gasolina,8.87,12.79,10.29
5PTS 3.2L 6CIL 270HP S TRONIC FSI QUATTRO,2011,S TRONIC,Gasolina,8.85,15.39,12.3
5PTS 3.0L 6CIL 240HP TIP QUATTRO TURBO DIESEL,2013,TIP,Diesel,8.85,13.61,11.85
xDrive 35iA 5PTS 3.0L 6CIL 306HP AUT TURBO,2016,AUT,Gasolina,8.85,14.49,12.09
xDrive 35iA 5PTS 3.0L 6CIL 306HP AUT TURBO,2016,AUT,Gasolina,8.85,14.49,12.09
M40iA 5PTS 3.0L 6CIL 360HP AUT TURBO,2016,AUT,Gasolina,8.85,14.29,12.04
TURBO FWD 5PTS 2.0L 4CIL 200HP AUT,2011,AUT,Gasolina,8.84,14.49,12.08
FWD 5PTS 2.0L 4CIL 240HP AUT TURBO,2013,AUT,Gasolina,8.84,14.49,12.08
FWD 5PTS 2.0L 4CIL 240HP AUT TURBO,2014,AUT,Gasolina,8.84,14.49,12.08
4WD 4PTS 3.7L 6CIL 304HP AUT,2011,AUT,Gasolina,8.8,13.2,10.35
4WD 3PTS 4.0L 6CIL 260HP AUT,2011,AUT,Gasolina,8.8,12.7,10.21
4X2 5PTS 2.5L 4CIL 169HP CVT,2011,CVT,Gasolina,8.8,14.01,11.92
4X4 5PTS 2.5L 4CIL 169HP CVT,2011,CVT,Gasolina,8.8,14.01,11.92
4X2 5PTS 4.0L 6CIL 260HP AUT,2012,AUT,Gasolina,8.8,12.7,10.21
4x4 5PTS 4.0L 6CIL 260HP AUT,2012,AUT,Gasolina,8.8,12.7,10.21
4WD 5PTS 3.7L 6CIL 304HP AUT,2012,AUT,Gasolina,8.8,13.2,10.35
4X2 5PTS 2.5L 4CIL 169HP CVT,2012,CVT,Gasolina,8.8,14.01,11.92
4X4 5PTS 2.5L 4CIL 169HP CVT,2012,CVT,Gasolina,8.8,14.01,11.92
4X2 5PTS 4.0L 6CIL 260HP AUT,2013,AUT,Gasolina,8.8,12.7,10.21
4x4 5PTS 4.0L 6CIL 260HP AUT,2013,AUT,Gasolina,8.8,12.7,10.21
4X2 5PTS 2.5L 4CIL 169HP CVT,2013,CVT,Gasolina,8.8,14.01,11.92
4X4 5PTS 2.5L 4CIL 169HP CVT,2013,CVT,Gasolina,8.8,14.01,11.92
4X2 5PTS 4.0L 6CIL 260HP AUT,2014,AUT,Gasolina,8.8,12.7,10.21
4x4 5PTS 4.0L 6CIL 260HP AUT,2014,AUT,Gasolina,8.8,12.7,10.21
4X2 5PTS 2.5L 4CIL 169HP CVT,2014,CVT,Gasolina,8.8,14.01,11.92
SPORT 4WD 5PTS 3.5L 6CIL 290HP AUT,2015,AUT,Gasolina,8.8,13.3,10.38
4X2 5PTS 2.5L 4CIL 169HP CVT,2016,CVT,Gasolina,8.8,14.01,11.92
M40iA 4X4 5PTAS 3.0L 6CIL 360HP BITURBO AUT,2017,AUT,Gasolina,8.8,14.3,12
4X4 5PTAS 4.4L 8CIL 575HP BITURBO AUT,2017,AUT,Gasolina,8.8,11.1,11.03
5PTS 3.6L 6CIL 281HP AUT,2012,AUT,Gasolina,8.78,14.03,10.56
CGI 4MATIC 5PTS 3.5L 6CIL 302HP AUT,2013,AUT,Gasolina,8.77,14.08,11.92
5PTS 3.6L 6CIL 281HP AUT,2011,AUT,Gasolina,8.76,14.03,10.54
5PTS 3.6L 6CIL 286HP AUT,2011,AUT,Gasolina,8.76,14.03,10.54
5PTS 3.6L 6CIL 288HP AUT,2012,AUT,Gasolina,8.76,14.03,10.54
5PTS 3.6L 6CIL 281HP AUT,2013,AUT,Gasolina,8.76,14.03,10.54
5PTS 3.6L 6CIL 288HP AUT,2013,AUT,Gasolina,8.76,14.03,10.54
5PTS 3.6L 6CIL 281HP AUT,2014,AUT,Gasolina,8.76,14.03,10.54
5PTS 3.6L 6CIL 281HP AUT,2015,AUT,Gasolina,8.76,14.03,10.54
5PTS 3.6L 6CIL 288HP AUT,2014,AUT,Gasolina,8.76,14.03,10.54
5PTS 3.6L 6CIL 281HP AUT,2016,AUT,Gasolina,8.76,14.03,10.54
SLT1 FWD 5PTS 3.6L 6CIL 288HP AUT,2016,AUT,Gasolina,8.76,14.03,10.54
SPORT 4X4 5PTS 3.5L 6CIL 197HP AUT,2011,AUT,Gasolina,8.75,12.26,10.04
SPORT 4X2 5PTS 3.0L 6CIL 219HP AUT,2012,AUT,Gasolina,8.75,12.26,11.38
SPORT 4X2 5PTS 3.0L 6CIL 219HP AUT,2013,AUT,Gasolina,8.75,12.26,11.38
FWD 5PTS 3.6L 6CIL 301HP AUT,2013,AUT,Gasolina,8.71,14.45,10.6
FWD 5PTS 3.6L 6CIL 301HP AUT,2015,AUT,Gasolina,8.71,14.45,10.6
FWD 5PTS 3.6L 6CIL 301HP AUT,2014,AUT,Gasolina,8.71,14.45,10.6
WAGON 4X4 5PTS 3.7L 6CIL 273HP AUT,2012,AUT,Gasolina,8.7,13.1,10.25
WAGON 4X4 5PTS 3.7L 6CIL 273HP AUT,2014,AUT,Gasolina,8.7,13.1,10.25
5PTS 3.6L 6CIL 300HP TIP TRACCION INTEGRAL,2015,TIPTRONIC,Gasolina,8.7,13.8,10.44
CGI 5PTS 3.5L 6CIL 302HP AUT,2014,AUT,Gasolina,8.7,14.08,11.86
R/T 5PTAS 3.6L 6CIL 283HP AUT,2016,AUT,Gasolina,8.67,14.42,10.57
LUXURY 5PTS 3.6L 6CIL 308HP AUT,2016,AUT,Gasolina,8.66,15.02,10.7
PREMIUM 5PTS 3.6L 6CIL 308HP AUT,2016,AUT,Gasolina,8.66,15.02,10.7
5PTS 3.6L 6CIL 308HP AUT,2014,AUT,Gasolina,8.66,15.02,10.7
5PTS 3.6L 6CIL 308HP AUT,2015,AUT,Gasolina,8.66,15.02,10.7
5PTS 3.6L 6CIL 308HP AUT,2014,AUT,Gasolina,8.66,15.02,10.7
5PTS 3.0L 6CIL 240HP TIP TDI DIESEL,2011,TIP,Diesel,8.62,12.66,11.41
5PTS 3.0L 6CIL 245HP TIP 4MOTION TURBO DIESEL,2012,TIP,Diesel,8.62,12.66,11.41
5PTS 3.0L 6CIL 245HP TIP 4MOTION TURBO DIESEL,2013,TIPTRONIC,Diesel,8.62,12.66,11.41
CROSS OVER 5PTS 1.6L 4CIL 161HP AUT,2012,AUT,Gasolina,8.62,15.38,12.1
CROSS OVER 5PTS 1.6L 4CIL 161HP AUT,2013,AUT,Gasolina,8.62,15.38,12.1
CROSS OVER 5PTS 1.6L 4CIL 161HP AUT,2014,AUT,Gasolina,8.62,15.38,12.1
CROSS OVER 5PTS 1.6L 4CIL 161HP AUT,2015,AUT,Gasolina,8.62,15.38,12.1
4WD 5PTS 3.7L 6CIL 327HP AUT,2013,AUT,Gasolina,8.6,13.1,10.17
5PTS 3.7L 6CIL 327HP AUT,2014,AUT,Gasolina,8.6,13.1,10.17
90 3PTS 2.2L 4CIL 122HP MAN DIESEL,2012,MAN,Diesel,8.6,11,10.86
90 3PTS 2.2L 4CIL 122HP MAN DIESEL,2013,MAN,Diesel,8.6,11,10.86
5PTS 3.7L 6CIL 324HP AUT,2015,AUT,Gasolina,8.6,13.1,10.17
4X4 70 5PTAS 3.7L 6CIL 324HP AUT,2016,AUT,Gasolina,8.6,12.8,10.09
4X4 2PTS 3.6L 6CIL 283HP AUT,2012,AUT,Gasolina,8.59,12.04,9.86
4X4 3PTS 3.6L 6CIL 283HP AUT,2013,AUT,Gasolina,8.59,12.04,9.86
AWD SPORT 5PTS 3.0L 6CIL 264HP AUT,2013,AUT,Gasolina,8.58,13.14,10.17
S HIBRIDA 5PTS 3.0L 6CIL 333HP TIP,2011,TIP,Gasolina,8.53,11.88,11.1
AWD 5PTS 3.6L 6CIL 288HP AUT,2016,AUT,Gasolina,8.5,13.43,10.18
SLT2 AWD 5PTS 3.6L 6CIL 288HP AUT,2016,AUT,Gasolina,8.5,13.43,10.18
DENALI AWD 5PTS 3.6L 6CIL 288HP AUT,2016,AUT,Gasolina,8.5,13.43,10.18
5PTS 3.7L 6CIL 305HP AUT,2011,AUT,Gasolina,8.5,13.1,10.1
AWD 5PTS 3.6L 6CIL 286HP AUT,2011,AUT,Gasolina,8.5,13.43,10.18
AWD 5PTS 3.6L 6CIL 288HP AUT,2012,AUT,Gasolina,8.5,13.43,10.18
7P 5PTS 3.6L 6CIL 256HP AUT (CVT),2012,CVT,Gasolina,8.5,12.5,9.93
AWD 5PTS 3.6L 6CIL 288HP AUT,2013,AUT,Gasolina,8.5,13.43,10.18
AWD 5PTS 3.6L 6CIL 288HP AUT,2013,AUT,Gasolina,8.5,13.43,10.18
AWD 5PTS 3.6L 6CIL 288HP AUT,2015,AUT,Gasolina,8.5,13.43,10.18
AWD 5PTS 3.6L 6CIL 288HP AUT,2015,AUT,Gasolina,8.5,13.43,10.18
AWD 5PTS 3.6L 6CIL 288HP AUT,2014,AUT,Gasolina,8.5,13.43,10.18
AWD 5PTS 3.6L 6CIL 288HP AUT,2014,AUT,Gasolina,8.5,13.43,10.18
5PTS 4.2L 8CIL 360HP TIPTRONIC 4MOTION,2016,TIPTRONIC,Gasolina,8.5,13.3,10.15
5PTS 3.6L 6CIL 257HP AUT,2011,AUT,Gasolina,8.42,13.18,10.05
AWD 5PTS 3.6L 6CIL 308HP AUT,2016,AUT,Gasolina,8.41,13.39,10.1
AWD 5PTS 3.6L 6CIL 308HP AUT,2015,AUT,Gasolina,8.41,13.39,10.1
AWD 5PTS 3.6L 6CIL 308HP AUT,2014,AUT,Gasolina,8.41,13.39,10.1
4X2 5PTS 3.7L 6CIL 274HP AUT,2011,AUT,Gasolina,8.4,13,9.99
4X2 5PTS 3.5L 6CIL 266HP AUT,2012,AUT,Gasolina,8.4,12.7,9.91
4WD 5PTS 3.5L 6CIL 303HP AUT,2012,AUT,Gasolina,8.4,12.7,9.91
4X2 5PTS 3.5L 6CIL 266HP AUT,2013,AUT,Gasolina,8.4,12.7,9.91
4X2 5PTS 3.5L 6CIL 266HP AUT,2014,AUT,Gasolina,8.4,12.7,9.91
HIBRIDA 5PTS 3.0L 6CIL 333(+46)HP TIP 4MOTION,2014,TIPTRONIC,Gasolina,8.4,11.76,10.97
WAGON 4X4 5PTS 3.7L 6CIL 273HP AUT,2015,AUT,Gasolina,8.4,12.9,9.96
5PTS 4.2L 8CIL 360HP TIP 4MOTION,2015,TIPTRONIC,Gasolina,8.4,13.3,10.07
5PTAS 4.2L 8CIL 360HP TIP 4MOTION,2017,TIPT,Gasolina,8.4,13.3,10.07
5PTS 3.6L 6CIL 283HP AUT,2011,AUT,Gasolina,8.32,13.14,9.96
SPORT 4X2 5PTS 3.0L 6CIL 223HP AUT,2014,AUT,Gasolina,8.32,12.65,9.83
5PTAS 3.5L 6CIL 365HP AUT BITURBO ECOBOOST,2017,AUT,Gasolina,8.32,12.98,9.92
GTS 3.6 440 HP TIP TRACCION INTEGRAL,2016,TIPT,Gasolina,8.3,13.1,9.94
GTS 3.6 440 HP TIP TRACCION INTEGRAL,2017,TIPT,Gasolina,8.3,13.1,9.94
AWD 5PTS 3.6L 6CIL 288HP AUT,2011,AUT,Gasolina,8.29,13.14,9.94
AWD 5PTS 3.6L 6CIL 288HP AUT,2012,AUT,Gasolina,8.29,13.14,9.94
5PTS 3.0L 6CIL 333HP TIPTRONIC FSI TURBO QUATTRO,2015,TIPTRONIC,Gasolina,8.2,12.6,9.73
5PTAS 3.6L 6CIL 280HP TIP 4MOTION,2016,TIPT,Gasolina,8.2,13,9.83
5PTAS 3.6L 6CIL 280HP TIP 4MOTION,2017,TIPT,Gasolina,8.2,13,9.83
R/T 5PTS 3.6L 6CIL 283HP AUT,2015,AUT,Gasolina,8.19,13.51,11.29
R/T 5PTS 3.6L 6CIL 283HP AUT,2014,AUT,Gasolina,8.17,13.6,9.96
SXT PREMIUM 5PTS 3.6L 6CIL 283HP AUT,2012,AUT,Gasolina,8.15,13.57,9.94
R/T 5PTS 3.6L 6CIL 283HP AUT,2012,AUT,Gasolina,8.15,13.57,9.94
SXT PREMIUM 5PTS 3.6L 6CIL 283HP AUT,2013,AUT,Gasolina,8.15,13.57,9.94
R/T 5PTS 3.6L 6CIL 283HP AUT,2013,AUT,Gasolina,8.15,13.57,9.94
xDRIVE 28iA 5PTS 3.0L 6CIL 258HP AUT STEPTRONIC,2011,AUT,Gasolina,8.13,14.08,11.38
4X4 5PTS 3.2L 6CIL 270HP S TRONIC QUATTRO FSI,2012,S TRONIC,Gasolina,8.13,13.16,11.15
5PTS 3.0L 6CIL 333HP TIPTRONIC QUATTRO FSI TURBO,2013,TIPTRONIC,Gasolina,8.13,12.64,11.01
SXT 5PTS 3.6L 6CIL 283HP AUT,2011,AUT,Gasolina,8.12,13.04,9.78
R/T 5PTS 3.6L 6CIL 283HP AUT,2011,AUT,Gasolina,8.12,13.04,9.78
S 5PTS 4.8L 8CIL 400HP TIP QUATTRO,2013,TIP,Gasolina,8.12,12.95,9.76
GTS 5PTS 4.8L 8CIL 420HP TIP QUATTRO,2013,TIP,Gasolina,8.12,12.95,9.76
4WD 5PTAS 3.5L 6CIL 290HP AUT,2017,AUT,Gasolina,8.11,12.78,9.71
4WD 4PTAS 3.5L 6CIL 290HP AUT,2018,AUT,Gasolina,8.11,12.78,9.71
5PTS 3.8L 6CIL 247HP AUT,2011,AUT,Gasolina,8.1,11.26,9.27
4X4 5PTS 3.8L 6CIL 247HP AUT,2012,AUT,Gasolina,8.1,11.26,9.27
4X4 5PTS 3.8L 6CIL 247HP AUT,2013,AUT,Gasolina,8.1,11.26,9.27
4WD 5PTS 3.5L 6CIL 270HP AUT,2014,AUT,Gasolina,8.1,10.6,9.06
2WD 5PTS 3.5L 6CIL 270HP AUT,2014,AUT,Gasolina,8.1,10.6,9.06
4x2 5PTS 3.7L 6CIL 210HP AUT,2011,AUT,Gasolina,8.05,12.84,9.67
LS 4X2 5PTS 5.3L 8CIL 355HP AUT,2016,AUT,Gasolina,8.04,13.99,9.94
LT 4X2 5PTS 5.3L 8CIL 355HP AUT,2016,AUT,Gasolina,8.04,13.99,9.94
LS 4X2 5PTAS 5.3L 8CIL 355HP AUT,2017,AUT,Gasolina,8.04,13.99,9.94
LT 4X2 5PTAS 5.3L 8CIL 355HP AUT,2017,AUT,Gasolina,8.04,13.99,9.94
2WD 5PTS 5.3L 8CIL 355HP AUT (R18),2015,AUT,Gasolina,8.04,13.99,9.94
WAGON (PASAJEROS) 5PTS 2.5L 4CIL 99HP MAN,2011,M5,Diesel,8,11.62,10.62
WAGON 5PTS 2.5L 4CIL 99HP MAN DIESEL TURBO,2012,MAN,Diesel,8,11.62,10.62
WAGON 5PTS 2.5L 4CIL 99HP MAN DIESEL TURBO,2013,MAN,Diesel,8,11.62,10.62
S 5PTS 4.8L 8CIL 400HP TIP TRACCION INTEGRAL,2015,TIPTRONIC,Gasolina,8,12.7,9.6
GTS 5PTS 4.8L 8CIL 420HP TIP TRACCION INTEGRAL,2015,TIPTRONIC,Gasolina,8,12.7,9.6
5PTS 3.5L 6CIL 280HP AUT,2015,AUT,Gasolina,8,11.4,9.24
WAGON 5PTS 2.5L 4CIL 99HP MAN DIESEL TURBO,2014,MAN,Diesel,8,11.63,10.62
INTERCEPTOR 3.7L 6CIL 305HP AUT,2017,AUT,Gasolina,7.99,12.55,9.55
4PTAS 3.7L 6CIL 305HP AUT,2018,AUT,Gasolina,7.99,12.55,9.55
PREMIER 4X4 5PTAS 5.3L 8CIL 355HP AUT,2017,AUT,Gasolina,7.98,13.76,9.84
4X4 5PTS 3.2L 6CIL 271HP AUT,2014,AUT,Gasolina,7.97,13.46,9.76
SXT 4X2 5PTS 3.6L 6CIL 290HP AUT,2014,AUT,Gasolina,7.94,12.97,9.62
LIMITED 4X2 5PTS 3.6L 6CIL 290HP AUT,2014,AUT,Gasolina,7.94,12.97,9.62
LIMITED 4X2 5PTS 3.6L 6CIL 290HP AUT,2014,AUT,Gasolina,7.94,12.97,9.62
OVERLAND 4X2 5PTS 3.6L 6CIL 290HP AUT,2014,AUT,Gasolina,7.94,12.97,9.62
